landlord_id,title,city,region,address,bedrooms,bathrooms,area,price,total_floors,orientation,decoration,description,status,view_count,created_at
57,Shenzhen Futian 地铁房,Shenzhen,Futian,Futian,2,2,52,4136,27,south,rough,2室2卫，面积 52 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-04
58,Hanyang 拎包入住公寓,Wuhan,Hanyang,Hanyang,2,1,120,6997,14,east,rough,2室1卫，面积 120 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-16
59,出租 Yanta 精装房,Xi'an,Yanta,Yanta,3,1,94,3925,13,south,simple,3室1卫，面积 94 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-10
60,NanjingQixia 温馨好房,Nanjing,Qixia,Qixia,1,1,71,7061,11,north,rough,1室1卫，面积 71 平米，rough装修，north朝向，拎包入住。,available,0,2022-04-30
61,Nansha 舒适两居室,Guangzhou,Nansha,Nansha,1,1,47,3235,23,south,simple,1室1卫，面积 47 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-12
62,精致 Binjiang 公寓,Hangzhou,Binjiang,Binjiang,2,1,118,7416,13,east,rough,2室1卫，面积 118 平米，rough装修，east朝向，拎包入住。,available,0,2022-07-08
63,Changping 学区房出租,Beijing,Changping,Changping,3,1,153,21426,29,west,fine,3室1卫，面积 153 平米，fine装修，west朝向，拎包入住。,available,0,2022-07-08
64,精致 Jinjiang 公寓,Chengdu,Jinjiang,Jinjiang,2,1,88,8047,18,west,simple,2室1卫，面积 88 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-24
65,Bishan 南北通透户型,Chongqing,Bishan,Bishan,2,1,113,5785,13,south,rough,2室1卫，面积 113 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-23
66,Baoshan 南北通透户型,Shanghai,Baoshan,Baoshan,3,1,76,14771,26,north,simple,3室1卫，面积 76 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-10
67,出租 Futian 精装房,Shenzhen,Futian,Futian,1,1,43,4153,35,east,rough,1室1卫，面积 43 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-17
68,出租 Dongxihu 精装房,Wuhan,Dongxihu,Dongxihu,3,1,124,7858,8,south,simple,3室1卫，面积 124 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-06
69,Gaoling 南北通透户型,Xi'an,Gaoling,Gaoling,3,1,106,5376,33,north,simple,3室1卫，面积 106 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-10
70,Jianye 拎包入住公寓,Nanjing,Jianye,Jianye,3,1,180,13264,6,north,simple,3室1卫，面积 180 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-10
71,Huadu 舒适两居室,Guangzhou,Huadu,Huadu,2,2,95,8962,27,south,rough,2室2卫，面积 95 平米，rough装修，south朝向，拎包入住。,available,0,2022-04-30
72,精致 Xihu 公寓,Hangzhou,Xihu,Xihu,3,2,153,21603,33,west,fine,3室2卫，面积 153 平米，fine装修，west朝向，拎包入住。,available,0,2022-07-06
73,Beijing Tongzhou 地铁房,Beijing,Tongzhou,Tongzhou,1,1,40,7128,22,north,rough,1室1卫，面积 40 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-02
74,Chengdu Chenghua 地铁房,Chengdu,Chenghua,Chenghua,3,1,162,16599,22,south,fine,3室1卫，面积 162 平米，fine装修，south朝向，拎包入住。,available,0,2022-05-16
75,精致 Jiangbei 公寓,Chongqing,Jiangbei,Jiangbei,1,1,65,4692,7,north,simple,1室1卫，面积 65 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-06
76,Jing-an 拎包入住公寓,Shanghai,Jing-an,Jing-an,4,2,167,26855,9,east,simple,4室2卫，面积 167 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-06
77,精致 Futian 公寓,Shenzhen,Futian,Futian,2,2,87,7947,18,south,rough,2室2卫，面积 87 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-26
78,Hongshan 舒适两居室,Wuhan,Hongshan,Hongshan,2,1,112,10060,32,south,simple,2室1卫，面积 112 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-14
79,Xi'an Lianhu 地铁房,Xi'an,Lianhu,Lianhu,3,1,143,8880,25,west,simple,3室1卫，面积 143 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-06
80,精致 Jiangning 公寓,Nanjing,Jiangning,Jiangning,2,1,61,3133,32,west,rough,2室1卫，面积 61 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-06
81,Liwan 舒适两居室,Guangzhou,Liwan,Liwan,2,1,98,4988,35,north,rough,2室1卫，面积 98 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-02
82,HangzhouLin'an 温馨好房,Hangzhou,Lin'an,Lin'an,2,2,54,7684,17,north,fine,2室2卫，面积 54 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-03
83,Shunyi 舒适两居室,Beijing,Shunyi,Shunyi,2,1,73,10730,6,north,simple,2室1卫，面积 73 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-05
84,Xindu 南北通透户型,Chengdu,Xindu,Xindu,3,2,130,10362,32,west,simple,3室2卫，面积 130 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-10
85,Chongqing Yuzhong 地铁房,Chongqing,Yuzhong,Yuzhong,2,1,52,2986,19,south,rough,2室1卫，面积 52 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-25
86,ShanghaiHuangpu 温馨好房,Shanghai,Huangpu,Huangpu,2,1,83,14249,11,east,fine,2室1卫，面积 83 平米，fine装修，east朝向，拎包入住。,available,0,2022-07-08
87,Yantian 南北通透户型,Shenzhen,Yantian,Yantian,2,2,57,7884,35,west,simple,2室2卫，面积 57 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-16
88,出租 Qingshan 精装房,Wuhan,Qingshan,Qingshan,1,2,44,2286,16,east,rough,1室2卫，面积 44 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-06
89,Xi'anBeilin 温馨好房,Xi'an,Beilin,Beilin,3,2,89,9113,24,east,fine,3室2卫，面积 89 平米，fine装修，east朝向，拎包入住。,available,0,2022-05-25
90,Xuanwu 学区房出租,Nanjing,Xuanwu,Xuanwu,5,2,121,6349,34,east,rough,5室2卫，面积 121 平米，rough装修，east朝向，拎包入住。,available,0,2022-07-02
91,Yuexiu 舒适两居室,Guangzhou,Yuexiu,Yuexiu,1,1,76,4658,17,west,rough,1室1卫，面积 76 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-25
92,HangzhouLinping 温馨好房,Hangzhou,Linping,Linping,2,2,89,10021,23,east,simple,2室2卫，面积 89 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-29
93,Dongcheng 学区房出租,Beijing,Dongcheng,Dongcheng,4,2,129,20380,23,west,simple,4室2卫，面积 129 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-06
94,出租 Shuangliu 精装房,Chengdu,Shuangliu,Shuangliu,1,2,67,3649,23,west,fine,1室2卫，面积 67 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-22
95,Jiulongpo 南北通透户型,Chongqing,Jiulongpo,Jiulongpo,2,1,97,3632,32,north,rough,2室1卫，面积 97 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-06
96,Huangpu 学区房出租,Shanghai,Huangpu,Huangpu,2,2,53,7383,31,north,rough,2室2卫，面积 53 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-12
97,Nanshan 舒适两居室,Shenzhen,Nanshan,Nanshan,3,2,76,9355,19,east,simple,3室2卫，面积 76 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-07
98,Wuchang 舒适两居室,Wuhan,Wuchang,Wuchang,1,2,63,3118,25,north,simple,1室2卫，面积 63 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-10
99,Yanta 拎包入住公寓,Xi'an,Yanta,Yanta,1,1,41,1373,17,south,rough,1室1卫，面积 41 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-01
100,精致 Pukou 公寓,Nanjing,Pukou,Pukou,2,1,60,4337,13,north,fine,2室1卫，面积 60 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-06
1,出租 Tianhe 精装房,Guangzhou,Tianhe,Tianhe,2,1,66,4217,16,west,rough,2室1卫，面积 66 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-02
2,Linping 南北通透户型,Hangzhou,Linping,Linping,2,2,75,8122,23,west,simple,2室2卫，面积 75 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-02
3,精致 Changping 公寓,Beijing,Changping,Changping,3,1,120,14633,27,west,rough,3室1卫，面积 120 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-10
4,Chengdu Qingbaijiang 地铁房,Chengdu,Qingbaijiang,Qingbaijiang,1,2,56,2535,16,south,simple,1室2卫，面积 56 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-13
5,Beibei 拎包入住公寓,Chongqing,Beibei,Beibei,2,2,64,3885,14,north,rough,2室2卫，面积 64 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-06
6,Changning 拎包入住公寓,Shanghai,Changning,Changning,2,1,60,6522,12,south,rough,2室1卫，面积 60 平米，rough装修，south朝向，拎包入住。,available,0,2022-06-02
7,Shenzhen Luohu 地铁房,Shenzhen,Luohu,Luohu,2,2,117,9377,32,west,fine,2室2卫，面积 117 平米，fine装修，west朝向，拎包入住。,available,0,2022-05-06
8,WuhanHannan 温馨好房,Wuhan,Hannan,Hannan,3,1,103,5357,13,north,simple,3室1卫，面积 103 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-06
9,精致 Yanliang 公寓,Xi'an,Yanliang,Yanliang,3,1,163,10481,12,east,simple,3室1卫，面积 163 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-29
10,精致 Lishui 公寓,Nanjing,Lishui,Lishui,3,2,142,13283,30,west,simple,3室2卫，面积 142 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-29
11,Tianhe 拎包入住公寓,Guangzhou,Tianhe,Tianhe,2,1,76,4950,33,west,rough,2室1卫，面积 76 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-25
12,精致 Gongshu 公寓,Hangzhou,Gongshu,Gongshu,3,1,157,12962,8,north,fine,3室1卫，面积 157 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-06
13,BeijingShijingshan 温馨好房,Beijing,Shijingshan,Shijingshan,1,1,79,9358,31,west,rough,1室1卫，面积 79 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-25
14,Chengdu Longquanyi 地铁房,Chengdu,Longquanyi,Longquanyi,1,2,36,2454,29,north,simple,1室2卫，面积 36 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-06
15,Beibei 拎包入住公寓,Chongqing,Beibei,Beibei,2,2,64,4124,10,south,simple,2室2卫，面积 64 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-25
16,出租 Minhang 精装房,Shanghai,Minhang,Minhang,2,1,115,11627,28,south,simple,2室1卫，面积 115 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-10
17,出租 Pingshan 精装房,Shenzhen,Pingshan,Pingshan,2,1,49,6906,6,west,simple,2室1卫，面积 49 平米，simple装修，west朝向，拎包入住。,available,0,2022-05-06
18,出租 Qingshan 精装房,Wuhan,Qingshan,Qingshan,2,2,56,2276,35,south,simple,2室2卫，面积 56 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-12
19,Yanliang 舒适两居室,Xi'an,Yanliang,Yanliang,3,1,94,3984,30,north,simple,3室1卫，面积 94 平米，simple装修，north朝向，拎包入住。,available,0,2022-07-06
20,NanjingLiuhe 温馨好房,Nanjing,Liuhe,Liuhe,3,2,117,10170,23,north,simple,3室2卫，面积 117 平米，simple装修，north朝向，拎包入住。,available,0,2022-05-31
21,Baiyun 南北通透户型,Guangzhou,Baiyun,Baiyun,3,1,131,10717,12,west,simple,3室1卫，面积 131 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-14
22,精致 Lin'an 公寓,Hangzhou,Lin'an,Lin'an,3,1,114,7706,7,east,simple,3室1卫，面积 114 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-06
23,Changping 学区房出租,Beijing,Changping,Changping,3,1,180,27140,20,east,simple,3室1卫，面积 180 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-08
24,ChengduXindu 温馨好房,Chengdu,Xindu,Xindu,2,1,52,3352,7,south,rough,2室1卫，面积 52 平米，rough装修，south朝向，拎包入住。,available,0,2022-07-02
25,Bishan 拎包入住公寓,Chongqing,Bishan,Bishan,2,2,80,4588,33,north,simple,2室2卫，面积 80 平米，simple装修，north朝向，拎包入住。,available,0,2022-06-06
26,精致 Huangpu 公寓,Shanghai,Huangpu,Huangpu,2,1,66,7011,15,south,simple,2室1卫，面积 66 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-04
27,Futian 学区房出租,Shenzhen,Futian,Futian,2,2,85,11398,34,west,simple,2室2卫，面积 85 平米，simple装修，west朝向，拎包入住。,available,0,2022-06-22
28,精致 Hanyang 公寓,Wuhan,Hanyang,Hanyang,2,1,92,4735,10,north,rough,2室1卫，面积 92 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-06
29,Gaoling 学区房出租,Xi'an,Gaoling,Gaoling,2,1,70,7097,25,south,fine,2室1卫，面积 70 平米，fine装修，south朝向，拎包入住。,available,0,2022-06-02
30,精致 Xuanwu 公寓,Nanjing,Xuanwu,Xuanwu,3,1,152,22027,25,west,fine,3室1卫，面积 152 平米，fine装修，west朝向，拎包入住。,available,0,2022-06-14
31,精致 Nansha 公寓,Guangzhou,Nansha,Nansha,3,1,73,8374,24,south,simple,3室1卫，面积 73 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-02
32,Fuyang 舒适两居室,Hangzhou,Fuyang,Fuyang,2,2,56,6985,20,north,rough,2室2卫，面积 56 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-25
33,BeijingChangping 温馨好房,Beijing,Changping,Changping,2,1,91,9300,6,north,rough,2室1卫，面积 91 平米，rough装修，north朝向，拎包入住。,available,0,2022-05-29
34,出租 Jinjiang 精装房,Chengdu,Jinjiang,Jinjiang,2,2,66,5217,9,east,simple,2室2卫，面积 66 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-25
35,Yubei 学区房出租,Chongqing,Yubei,Yubei,3,2,115,6503,29,north,rough,3室2卫，面积 115 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-06
36,Shanghai Jing-an 地铁房,Shanghai,Jing-an,Jing-an,2,1,83,10779,7,south,rough,2室1卫，面积 83 平米，rough装修，south朝向，拎包入住。,available,0,2022-07-06
37,Shenzhen Pingshan 地铁房,Shenzhen,Pingshan,Pingshan,2,1,69,4694,6,west,rough,2室1卫，面积 69 平米，rough装修，west朝向，拎包入住。,available,0,2022-07-02
38,Jianghan 学区房出租,Wuhan,Jianghan,Jianghan,2,1,58,3097,13,west,rough,2室1卫，面积 58 平米，rough装修，west朝向，拎包入住。,available,0,2022-05-06
39,精致 Weiyang 公寓,Xi'an,Weiyang,Weiyang,3,1,173,10975,24,south,simple,3室1卫，面积 173 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-09
40,NanjingLishui 温馨好房,Nanjing,Lishui,Lishui,2,1,59,3486,6,east,simple,2室1卫，面积 59 平米，simple装修，east朝向，拎包入住。,available,0,2022-07-07
41,Liwan 南北通透户型,Guangzhou,Liwan,Liwan,2,2,112,8879,14,east,rough,2室2卫，面积 112 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-06
42,Hangzhou Linping 地铁房,Hangzhou,Linping,Linping,4,2,207,19457,31,north,fine,4室2卫，面积 207 平米，fine装修，north朝向，拎包入住。,available,0,2022-07-06
43,Xicheng 南北通透户型,Beijing,Xicheng,Xicheng,1,1,83,13374,20,west,rough,1室1卫，面积 83 平米，rough装修，west朝向，拎包入住。,available,0,2022-07-10
44,Longquanyi 南北通透户型,Chengdu,Longquanyi,Longquanyi,1,1,59,5144,23,south,simple,1室1卫，面积 59 平米，simple装修，south朝向，拎包入住。,available,0,2022-05-16
45,Yubei 拎包入住公寓,Chongqing,Yubei,Yubei,2,1,58,1708,29,east,rough,2室1卫，面积 58 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-10
46,精致 Pudong 公寓,Shanghai,Pudong,Pudong,1,1,52,6501,33,west,simple,1室1卫，面积 52 平米，simple装修，west朝向，拎包入住。,available,0,2022-07-10
47,Longgang 舒适两居室,Shenzhen,Longgang,Longgang,2,2,60,5756,16,west,rough,2室2卫，面积 60 平米，rough装修，west朝向，拎包入住。,available,0,2022-07-06
48,Wuchang 学区房出租,Wuhan,Wuchang,Wuchang,3,1,102,5920,10,south,simple,3室1卫，面积 102 平米，simple装修，south朝向，拎包入住。,available,0,2022-07-04
49,出租 Lintong 精装房,Xi'an,Lintong,Lintong,1,1,66,4716,34,south,fine,1室1卫，面积 66 平米，fine装修，south朝向，拎包入住。,available,0,2022-05-20
50,Qixia 拎包入住公寓,Nanjing,Qixia,Qixia,2,1,81,5895,17,east,rough,2室1卫，面积 81 平米，rough装修，east朝向，拎包入住。,available,0,2022-05-06
51,Haizhu 南北通透户型,Guangzhou,Haizhu,Haizhu,1,1,72,4243,33,south,rough,1室1卫，面积 72 平米，rough装修，south朝向，拎包入住。,available,0,2022-05-12
52,Linping 南北通透户型,Hangzhou,Linping,Linping,2,1,114,9554,19,north,rough,2室1卫，面积 114 平米，rough装修，north朝向，拎包入住。,available,0,2022-07-06
53,Changping 学区房出租,Beijing,Changping,Changping,2,2,81,7809,18,north,rough,2室2卫，面积 81 平米，rough装修，north朝向，拎包入住。,available,0,2022-06-26
54,Chengdu Xindu 地铁房,Chengdu,Xindu,Xindu,2,2,60,3348,12,west,rough,2室2卫，面积 60 平米，rough装修，west朝向，拎包入住。,available,0,2022-06-27
55,出租 Dadukou 精装房,Chongqing,Dadukou,Dadukou,2,1,116,6878,26,south,simple,2室1卫，面积 116 平米，simple装修，south朝向，拎包入住。,available,0,2022-06-25
56,Shanghai Baoshan 地铁房,Shanghai,Baoshan,Baoshan,2,1,120,18851,15,east,fine,2室1卫，面积 120 平米，fine装修，east朝向，拎包入住。,available,0,2022-07-05
57,ShenzhenYantian 温馨好房,Shenzhen,Yantian,Yantian,4,3,213,21119,13,east,simple,4室3卫，面积 213 平米，simple装修，east朝向，拎包入住。,available,0,2022-05-29
58,WuhanJiangxia 温馨好房,Wuhan,Jiangxia,Jiangxia,3,1,82,5394,18,east,simple,3室1卫，面积 82 平米，simple装修，east朝向，拎包入住。,available,0,2022-06-26
59,精致 Xincheng 公寓,Xi'an,Xincheng,Xincheng,2,2,104,4734,8,east,rough,2室2卫，面积 104 平米，rough装修，east朝向，拎包入住。,available,0,2022-06-14
